filename,width,height,class,xmin,ymin,xmax,ymax
20220401_203917_jpg.rf.5b61f67f893bcc632c4fcc22ff1d5930.jpg,416,416,martabak telor,107,75,205,283
20220401_203917_jpg.rf.5b61f67f893bcc632c4fcc22ff1d5930.jpg,416,416,martabak telor,3,6,81,165
IMG_20220331_135159_1_jpg.rf.5e35bbacad1519c0e41268bc7ce78b86.jpg,416,416,ayam goreng,175,109,396,325
IMG_20220331_135159_1_jpg.rf.5e35bbacad1519c0e41268bc7ce78b86.jpg,416,416,nasi putih,8,156,272,364
IMG_20220324_190625_BURST062_jpg.rf.5ce99af48efc174369cc398f537867a8.jpg,416,416,nasi putih,56,21,172,109
IMG_20220324_190625_BURST062_jpg.rf.5ce99af48efc174369cc398f537867a8.jpg,416,416,nasi putih,340,259,396,311
IMG_20220331_135202_jpg.rf.46bc4e15aff1a0be60ed30659555ac3d.jpg,416,416,ayam goreng,135,202,304,377
IMG_20220331_135202_jpg.rf.46bc4e15aff1a0be60ed30659555ac3d.jpg,416,416,nasi putih,175,38,353,280
20210813_200006_jpg.rf.5787c720ab0f7b0bfe5fcb6c81f18bd4.jpg,416,416,martabak manis,153,221,237,404
20210813_200006_jpg.rf.5787c720ab0f7b0bfe5fcb6c81f18bd4.jpg,416,416,martabak manis,131,50,225,232
IMG_20220331_134900_jpg.rf.5785143f8be7d984570162c88fbda27f.jpg,416,416,ayam bakar,133,232,376,389
IMG_20220324_190625_BURST058_jpg.rf.5e806719e29873ad548e30ebc47b5d61.jpg,416,416,nasi putih,42,20,164,111
IMG_20220324_190625_BURST058_jpg.rf.5e806719e29873ad548e30ebc47b5d61.jpg,416,416,nasi putih,334,264,390,315
20210813_200006_jpg.rf.5e0e77eb1c9ba5ac40d3c6aac923ddde.jpg,416,416,martabak manis,153,221,237,404
20210813_200006_jpg.rf.5e0e77eb1c9ba5ac40d3c6aac923ddde.jpg,416,416,martabak manis,131,50,225,232
20220401_203854_jpg.rf.5b6e4f3d66739b0aed31bc59a90b9739.jpg,416,416,martabak telor,209,255,309,383
20220401_203854_jpg.rf.5b6e4f3d66739b0aed31bc59a90b9739.jpg,416,416,martabak telor,218,159,336,263
20220401_203854_jpg.rf.5b6e4f3d66739b0aed31bc59a90b9739.jpg,416,416,martabak telor,228,55,338,181
20220401_203854_jpg.rf.5b6e4f3d66739b0aed31bc59a90b9739.jpg,416,416,martabak telor,55,279,209,414
20220401_203854_jpg.rf.5b6e4f3d66739b0aed31bc59a90b9739.jpg,416,416,martabak telor,78,133,226,271
20220401_203854_jpg.rf.5b6e4f3d66739b0aed31bc59a90b9739.jpg,416,416,martabak telor,98,2,234,148
20220401_204212_jpg.rf.5cec1f9843b4c42df324e507b899e3f4.jpg,416,416,martabak telor,133,266,224,374
20220401_204212_jpg.rf.5cec1f9843b4c42df324e507b899e3f4.jpg,416,416,martabak telor,120,107,212,246
20220401_204212_jpg.rf.5cec1f9843b4c42df324e507b899e3f4.jpg,416,416,martabak telor,222,175,326,330
20220401_204212_jpg.rf.5cec1f9843b4c42df324e507b899e3f4.jpg,416,416,martabak telor,203,57,297,197
IMG_20220322_203804_BURST002_jpg.rf.5c8a298b6976ee6fa67599ef4c367a97.jpg,416,416,nasi goreng,3,111,199,321
IMG_20220322_203804_BURST002_jpg.rf.5c8a298b6976ee6fa67599ef4c367a97.jpg,416,416,kerupuk,200,95,378,243
IMG_20220313_112914_BURST055_jpg.rf.5e3806ad10c917f8e38a946dc566c659.jpg,416,416,ayam pop,125,97,389,366
IMG_20220313_112914_BURST055_jpg.rf.5e3806ad10c917f8e38a946dc566c659.jpg,416,416,extra,39,162,315,348
IMG_20220331_134859_jpg.rf.5e84abb56eba1e912ab85d846f7aa7e1.jpg,416,416,ayam bakar,142,29,383,180
IMG_20220322_203742_BURST005_jpg.rf.5ac83cf9dd5470ffff8b884b33d28f51.jpg,416,416,nasi goreng,8,160,319,348
IMG_20220322_203804_BURST029_jpg.rf.5eb946412811de4c79d7fe19f93033da.jpg,416,416,nasi goreng,9,121,195,327
IMG_20220322_203804_BURST029_jpg.rf.5eb946412811de4c79d7fe19f93033da.jpg,416,416,kerupuk,198,139,391,293
IMG_20220322_203804_BURST033_jpg.rf.5e8d5aeb7c8430bfe077c9598a16b903.jpg,416,416,nasi goreng,85,217,283,408
IMG_20220322_203804_BURST033_jpg.rf.5e8d5aeb7c8430bfe077c9598a16b903.jpg,416,416,kerupuk,119,22,272,219
20210813_195714_jpg.rf.5eae3cf5ef8c4b2167bd358e4a7656cb.jpg,416,416,martabak telor,115,146,213,345
20210813_195714_jpg.rf.5eae3cf5ef8c4b2167bd358e4a7656cb.jpg,416,416,martabak telor,212,109,350,341
20210813_195714_jpg.rf.5eae3cf5ef8c4b2167bd358e4a7656cb.jpg,416,416,martabak telor,111,8,211,170
20210813_195714_jpg.rf.5eae3cf5ef8c4b2167bd358e4a7656cb.jpg,416,416,martabak telor,208,10,344,161
IMG_20220324_190625_BURST051_jpg.rf.58fdc819c09c3a87521be213dfdbe63b.jpg,416,416,nasi putih,257,307,377,402
IMG_20220324_190625_BURST051_jpg.rf.58fdc819c09c3a87521be213dfdbe63b.jpg,416,416,nasi putih,5,94,62,148
IMG_20220324_190625_BURST051_jpg.rf.58fdc819c09c3a87521be213dfdbe63b.jpg,416,416,nasi putih,103,4,195,52
IMG_20220313_112933_BURST050_jpg.rf.5c7a4ad011a9467b205c6b2a7f367a58.jpg,416,416,ayam pop,247,67,411,227
IMG_20220313_112933_BURST050_jpg.rf.5c7a4ad011a9467b205c6b2a7f367a58.jpg,416,416,extra,257,126,387,236
IMG_20220313_112933_BURST050_jpg.rf.5c7a4ad011a9467b205c6b2a7f367a58.jpg,416,416,ayam goreng,37,181,219,349
IMG_20220313_112933_BURST050_jpg.rf.5c7a4ad011a9467b205c6b2a7f367a58.jpg,416,416,kecap,87,272,189,410
IMG_20220324_192021_BURST074_jpg.rf.5c55d4a77100f2c0cfccbf8dcedeb844.jpg,416,416,ayam bakar,118,166,402,412
IMG_20220322_203742_BURST022_jpg.rf.5ee48c1ce97f651eb676c8e4bb0d0bc5.jpg,416,416,nasi goreng,113,46,398,264
IMG_20220313_112846_BURST053_jpg.rf.cb5fa5d38176d99325ad23e0b24db793.jpg,416,416,ayam goreng,102,173,352,415
IMG_20220313_112846_BURST053_jpg.rf.cb5fa5d38176d99325ad23e0b24db793.jpg,416,416,kecap,62,257,233,389
20220401_203937_jpg.rf.ca61041b90d2ceaa64eac74208a8cc05.jpg,416,416,martabak telor,145,121,245,342
20220401_203937_jpg.rf.ca61041b90d2ceaa64eac74208a8cc05.jpg,416,416,martabak telor,98,135,185,359
20220401_203937_jpg.rf.ca61041b90d2ceaa64eac74208a8cc05.jpg,416,416,martabak telor,47,5,153,250
20220401_203937_jpg.rf.ca61041b90d2ceaa64eac74208a8cc05.jpg,416,416,martabak telor,5,240,115,412
IMG_20220313_113019_BURST048_jpg.rf.cd307752b3a2aa35dffe4735bea0ecae.jpg,416,416,rendang,130,158,310,309
20220401_204145_jpg.rf.cb29f593f202a51469b90626f110cc26.jpg,416,416,martabak manis,46,163,248,295
20220401_204145_jpg.rf.cb29f593f202a51469b90626f110cc26.jpg,416,416,martabak manis,116,124,304,240
IMG_20220331_134930_5_jpg.rf.ccf9bd8f4385ee3c58c68725ee680c12.jpg,416,416,ayam bakar,139,31,371,186
IMG_20220324_190625_BURST033_jpg.rf.ca6d8a24074049899b7925a2417195de.jpg,416,416,nasi putih,25,12,141,98
IMG_20220324_190625_BURST033_jpg.rf.ca6d8a24074049899b7925a2417195de.jpg,416,416,nasi putih,354,262,414,312
IMG_20220324_190625_BURST033_jpg.rf.ca6d8a24074049899b7925a2417195de.jpg,416,416,nasi putih,204,346,286,413
IMG_20220324_190625_BURST010_jpg.rf.ce0a4c433814271b8309027012a27419.jpg,416,416,nasi putih,301,25,393,95
IMG_20220324_190625_BURST010_jpg.rf.ce0a4c433814271b8309027012a27419.jpg,416,416,nasi putih,63,244,123,290
IMG_20220324_190625_BURST010_jpg.rf.ce0a4c433814271b8309027012a27419.jpg,416,416,nasi putih,191,308,266,366
IMG_20220313_113019_BURST066_jpg.rf.cb7d7929f8ec82c52da0fb28e0be4da6.jpg,416,416,rendang,109,117,252,297
IMG_20220313_113019_BURST055_jpg.rf.cc3299f1d99f0136c122fdb54875c390.jpg,416,416,rendang,158,107,322,293
IMG_20220324_192021_BURST001_COVER_jpg.rf.cd11167d652276b8e034e3fe8d50d9e8.jpg,416,416,ayam bakar,141,68,409,365
IMG_20220313_112933_BURST037_jpg.rf.cd6bb4dbf288940a6edf15356bb72fd0.jpg,416,416,ayam pop,70,254,234,412
IMG_20220313_112933_BURST037_jpg.rf.cd6bb4dbf288940a6edf15356bb72fd0.jpg,416,416,kecap,249,81,367,173
IMG_20220313_112933_BURST037_jpg.rf.cd6bb4dbf288940a6edf15356bb72fd0.jpg,416,416,ayam goreng,160,30,330,204
IMG_20220313_112933_BURST037_jpg.rf.cd6bb4dbf288940a6edf15356bb72fd0.jpg,416,416,extra,123,249,239,385
IMG_20220322_203804_BURST079_jpg.rf.cf065d3c790b25a95eaa18fb4dab4129.jpg,416,416,nasi goreng,201,127,409,348
IMG_20220322_203804_BURST079_jpg.rf.cf065d3c790b25a95eaa18fb4dab4129.jpg,416,416,kerupuk,6,84,201,252
IMG_20220313_112846_BURST050_jpg.rf.cdad24376280879d8e7e6d0d11e93470.jpg,416,416,ayam goreng,4,90,242,342
IMG_20220313_112846_BURST050_jpg.rf.cdad24376280879d8e7e6d0d11e93470.jpg,416,416,kecap,34,215,159,380
IMG_20220331_134916_1_jpg.rf.cdac30937e22c543ca63c4352e309c13.jpg,416,416,ayam bakar,236,134,388,360
IMG_20220322_203804_BURST050_jpg.rf.ca3355f2bdd805d70b7b90632f47000f.jpg,416,416,nasi goreng,207,82,409,296
IMG_20220322_203804_BURST050_jpg.rf.ca3355f2bdd805d70b7b90632f47000f.jpg,416,416,kerupuk,3,149,207,313
20220401_204243_jpg.rf.cc344090ed6e636897cf4a2c86aea9ec.jpg,416,416,martabak manis,40,209,140,297
20220401_204243_jpg.rf.cc344090ed6e636897cf4a2c86aea9ec.jpg,416,416,martabak manis,120,189,200,272
20220401_204243_jpg.rf.cc344090ed6e636897cf4a2c86aea9ec.jpg,416,416,martabak manis,178,180,244,226
20220401_204243_jpg.rf.cc344090ed6e636897cf4a2c86aea9ec.jpg,416,416,martabak manis,216,169,290,211
20220401_204243_jpg.rf.cc344090ed6e636897cf4a2c86aea9ec.jpg,416,416,martabak manis,263,162,343,201
20220401_204243_jpg.rf.cc344090ed6e636897cf4a2c86aea9ec.jpg,416,416,martabak manis,298,189,382,237
20220401_204243_jpg.rf.cc344090ed6e636897cf4a2c86aea9ec.jpg,416,416,martabak manis,262,204,336,260
20220401_204243_jpg.rf.cc344090ed6e636897cf4a2c86aea9ec.jpg,416,416,martabak manis,216,215,292,283
IMG_20220324_192021_BURST035_jpg.rf.cc09a8a81515effb98548e670998c1f8.jpg,416,416,ayam bakar,36,46,270,327
20220401_204231_jpg.rf.ce17ee6b19ff88753eeb4636f363dabe.jpg,416,416,martabak manis,133,285,207,385
20220401_204231_jpg.rf.ce17ee6b19ff88753eeb4636f363dabe.jpg,416,416,martabak manis,136,221,209,289
20220401_204231_jpg.rf.ce17ee6b19ff88753eeb4636f363dabe.jpg,416,416,martabak manis,157,165,208,224
20220401_204231_jpg.rf.ce17ee6b19ff88753eeb4636f363dabe.jpg,416,416,martabak manis,159,108,207,166
20220401_204231_jpg.rf.ce17ee6b19ff88753eeb4636f363dabe.jpg,416,416,martabak manis,150,44,201,114
20220401_204231_jpg.rf.ce17ee6b19ff88753eeb4636f363dabe.jpg,416,416,martabak manis,102,149,158,221
20220401_204231_jpg.rf.ce17ee6b19ff88753eeb4636f363dabe.jpg,416,416,martabak manis,105,100,160,152
20220401_204231_jpg.rf.ce17ee6b19ff88753eeb4636f363dabe.jpg,416,416,martabak manis,107,24,153,104
IMG_20220324_190625_BURST020_jpg.rf.cbf94d788e81f9b0c40becd63ecbf54c.jpg,416,416,nasi putih,274,19,386,98
IMG_20220324_190625_BURST020_jpg.rf.cbf94d788e81f9b0c40becd63ecbf54c.jpg,416,416,nasi putih,10,257,76,307
IMG_20220324_190625_BURST020_jpg.rf.cbf94d788e81f9b0c40becd63ecbf54c.jpg,416,416,nasi putih,143,334,227,399
20220401_204146_jpg.rf.cf0d25d439045ef043865af89f2a79f8.jpg,416,416,martabak manis,174,151,302,349
20220401_204146_jpg.rf.cf0d25d439045ef043865af89f2a79f8.jpg,416,416,martabak manis,136,120,239,294
IMG_20220324_190625_BURST079_jpg.rf.ced36f00a194f014a22d69649581a715.jpg,416,416,nasi putih,73,317,179,411
IMG_20220324_190625_BURST079_jpg.rf.ced36f00a194f014a22d69649581a715.jpg,416,416,nasi putih,315,135,360,181
IMG_20220324_190625_BURST079_jpg.rf.ced36f00a194f014a22d69649581a715.jpg,416,416,nasi putih,235,27,301,92
IMG_20220331_134919_jpg.rf.ceddbb9aa0aba84a206040d0a1e0387f.jpg,416,416,ayam bakar,243,120,366,362
IMG_20220331_134909_jpg.rf.cefee419d619c2d6b8f4733cfe54b65b.jpg,416,416,ayam bakar,152,62,410,219
IMG_20220324_192021_BURST036_jpg.rf.cf7e7827367b2ece27f65867aceec419.jpg,416,416,ayam bakar,30,40,264,314
IMG_20220313_112846_BURST050_jpg.rf.cade573546957d90daa4863f59a641f5.jpg,416,416,ayam goreng,4,90,242,342
IMG_20220313_112846_BURST050_jpg.rf.cade573546957d90daa4863f59a641f5.jpg,416,416,kecap,34,215,159,380
20220401_203917_jpg.rf.ccc8825f78dcd6d770b3c516e07380b1.jpg,416,416,martabak telor,51,143,271,238
20220401_203917_jpg.rf.ccc8825f78dcd6d770b3c516e07380b1.jpg,416,416,martabak telor,151,328,380,412
20220401_203917_jpg.rf.ccc8825f78dcd6d770b3c516e07380b1.jpg,416,416,martabak telor,4,239,147,335
20220401_203917_jpg.rf.ccc8825f78dcd6d770b3c516e07380b1.jpg,416,416,martabak telor,75,211,283,309
20220401_203917_jpg.rf.ccc8825f78dcd6d770b3c516e07380b1.jpg,416,416,martabak telor,6,336,165,414
IMG_20220324_190625_BURST009_jpg.rf.cfddde880a0122169065fafd29c86f37.jpg,416,416,nasi putih,23,325,110,390
IMG_20220324_190625_BURST009_jpg.rf.cfddde880a0122169065fafd29c86f37.jpg,416,416,nasi putih,290,129,350,175
IMG_20220324_190625_BURST009_jpg.rf.cfddde880a0122169065fafd29c86f37.jpg,416,416,nasi putih,148,56,221,109
IMG_20220324_192021_BURST046_jpg.rf.cf8380ff357af60dfb3509bfa85ed5a9.jpg,416,416,ayam bakar,149,117,373,393
20220401_203920_jpg.rf.d1f6e9c99ae8727de13d8e602a68612d.jpg,416,416,martabak telor,133,118,216,300
20220401_203920_jpg.rf.d1f6e9c99ae8727de13d8e602a68612d.jpg,416,416,martabak telor,75,102,172,314
20220401_203920_jpg.rf.d1f6e9c99ae8727de13d8e602a68612d.jpg,416,416,martabak telor,55,283,172,413
IMG_20220324_190625_BURST072_jpg.rf.cf8698f0912c7e71dad29af82b73ad1e.jpg,416,416,nasi putih,249,3,369,99
IMG_20220324_190625_BURST072_jpg.rf.cf8698f0912c7e71dad29af82b73ad1e.jpg,416,416,nasi putih,47,242,97,290
IMG_20220324_190625_BURST072_jpg.rf.cf8698f0912c7e71dad29af82b73ad1e.jpg,416,416,nasi putih,115,338,188,403
20220401_203934_jpg.rf.cf11238e09953b04f6ef9dbc62f15f37.jpg,416,416,martabak telor,114,161,299,237
20220401_203934_jpg.rf.cf11238e09953b04f6ef9dbc62f15f37.jpg,416,416,martabak telor,135,211,321,269
20220401_203934_jpg.rf.cf11238e09953b04f6ef9dbc62f15f37.jpg,416,416,martabak telor,32,248,256,318
20220401_203934_jpg.rf.cf11238e09953b04f6ef9dbc62f15f37.jpg,416,416,martabak telor,76,305,412,413
20220401_203934_jpg.rf.cf11238e09953b04f6ef9dbc62f15f37.jpg,416,416,martabak telor,239,255,413,361
IMG_20220322_203742_BURST021_jpg.rf.cff362031bcb2b46c310d3234383021b.jpg,416,416,nasi goreng,16,149,322,367
IMG_20220322_203804_BURST023_jpg.rf.d233b375b1108cd2b0ff8dde3fc497cf.jpg,416,416,nasi goreng,9,118,202,324
IMG_20220322_203804_BURST023_jpg.rf.d233b375b1108cd2b0ff8dde3fc497cf.jpg,416,416,kerupuk,206,150,396,304
IMG_20220324_190625_BURST044_jpg.rf.cfc69ed5da8b343115c576bd2f2cfb88.jpg,416,416,nasi putih,29,325,146,414
IMG_20220324_190625_BURST044_jpg.rf.cfc69ed5da8b343115c576bd2f2cfb88.jpg,416,416,nasi putih,351,108,413,162
IMG_20220324_190625_BURST044_jpg.rf.cfc69ed5da8b343115c576bd2f2cfb88.jpg,416,416,nasi putih,212,3,296,73
IMG_20220324_190625_BURST061_jpg.rf.d165202a546746eb7fd73d9699ed1316.jpg,416,416,nasi putih,249,307,364,401
IMG_20220324_190625_BURST061_jpg.rf.d165202a546746eb7fd73d9699ed1316.jpg,416,416,nasi putih,25,104,77,154
IMG_20220331_135204_jpg.rf.d09a003fe3e4b49069124cf4ed0687a4.jpg,416,416,ayam goreng,112,145,295,406
IMG_20220331_135204_jpg.rf.d09a003fe3e4b49069124cf4ed0687a4.jpg,416,416,nasi putih,194,93,386,351
20220401_203954_jpg.rf.cfc140c44f2ab6ca27abb642d95fc7c5.jpg,416,416,martabak telor,51,161,233,243
20220401_203954_jpg.rf.cfc140c44f2ab6ca27abb642d95fc7c5.jpg,416,416,martabak telor,102,184,298,272
20220401_203954_jpg.rf.cfc140c44f2ab6ca27abb642d95fc7c5.jpg,416,416,martabak telor,139,217,327,313
IMG_20220324_190625_BURST094_jpg.rf.d0bdded7ecd37cb3d75f60cd78bfcfbf.jpg,416,416,nasi putih,206,13,307,102
IMG_20220324_190625_BURST094_jpg.rf.d0bdded7ecd37cb3d75f60cd78bfcfbf.jpg,416,416,nasi putih,56,231,99,275
IMG_20220324_190625_BURST094_jpg.rf.d0bdded7ecd37cb3d75f60cd78bfcfbf.jpg,416,416,nasi putih,104,314,164,372
IMG_20220324_190625_BURST070_jpg.rf.cf27a935132f42855c70a0da92193ab0.jpg,416,416,nasi putih,252,3,365,99
IMG_20220324_190625_BURST070_jpg.rf.cf27a935132f42855c70a0da92193ab0.jpg,416,416,nasi putih,40,244,91,295
IMG_20220324_190625_BURST070_jpg.rf.cf27a935132f42855c70a0da92193ab0.jpg,416,416,nasi putih,114,339,185,409
IMG_20220331_134927_2_jpg.rf.d2003dafa767ef26e13c0670e0f04930.jpg,416,416,ayam bakar,34,56,232,362
IMG_20220331_134914_1_jpg.rf.d2405a13df866d63d1e0f6d8bedf0e6e.jpg,416,416,ayam bakar,62,232,303,370
20220401_204243_jpg.rf.d1e5f4d21334058aa91969e91e4b511b.jpg,416,416,martabak manis,119,276,207,376
20220401_204243_jpg.rf.d1e5f4d21334058aa91969e91e4b511b.jpg,416,416,martabak manis,144,216,227,296
20220401_204243_jpg.rf.d1e5f4d21334058aa91969e91e4b511b.jpg,416,416,martabak manis,191,172,237,238
20220401_204243_jpg.rf.d1e5f4d21334058aa91969e91e4b511b.jpg,416,416,martabak manis,206,126,248,200
20220401_204243_jpg.rf.d1e5f4d21334058aa91969e91e4b511b.jpg,416,416,martabak manis,216,74,255,154
20220401_204243_jpg.rf.d1e5f4d21334058aa91969e91e4b511b.jpg,416,416,martabak manis,179,34,227,118
20220401_204243_jpg.rf.d1e5f4d21334058aa91969e91e4b511b.jpg,416,416,martabak manis,157,81,213,155
20220401_204243_jpg.rf.d1e5f4d21334058aa91969e91e4b511b.jpg,416,416,martabak manis,134,124,202,200
IMG_20220313_112914_BURST054_jpg.rf.d3681638c712578a9f665cb7c6a14822.jpg,416,416,ayam pop,91,18,367,290
IMG_20220313_112914_BURST054_jpg.rf.d3681638c712578a9f665cb7c6a14822.jpg,416,416,extra,159,107,351,363
IMG_20220313_112846_BURST050_jpg.rf.d0d42c10d221cc5c9823c8e28a2a6918.jpg,416,416,ayam goreng,90,175,342,413
IMG_20220313_112846_BURST050_jpg.rf.d0d42c10d221cc5c9823c8e28a2a6918.jpg,416,416,kecap,215,258,380,383
IMG_20220331_135203_jpg.rf.d385f410aed7f0f84d0f12f8d13f576c.jpg,416,416,ayam goreng,126,172,301,399
IMG_20220331_135203_jpg.rf.d385f410aed7f0f84d0f12f8d13f576c.jpg,416,416,nasi putih,169,45,344,304
20220401_204230_jpg.rf.d2764d274cf2bef65e8fa3dc1fc714af.jpg,416,416,martabak manis,131,33,213,141
20220401_204230_jpg.rf.d2764d274cf2bef65e8fa3dc1fc714af.jpg,416,416,martabak manis,131,138,214,202
20220401_204230_jpg.rf.d2764d274cf2bef65e8fa3dc1fc714af.jpg,416,416,martabak manis,166,196,214,264
20220401_204230_jpg.rf.d2764d274cf2bef65e8fa3dc1fc714af.jpg,416,416,martabak manis,169,257,216,317
20220401_204230_jpg.rf.d2764d274cf2bef65e8fa3dc1fc714af.jpg,416,416,martabak manis,161,307,210,387
20220401_204230_jpg.rf.d2764d274cf2bef65e8fa3dc1fc714af.jpg,416,416,martabak manis,107,200,163,282
20220401_204230_jpg.rf.d2764d274cf2bef65e8fa3dc1fc714af.jpg,416,416,martabak manis,113,277,171,335
20220401_204230_jpg.rf.d2764d274cf2bef65e8fa3dc1fc714af.jpg,416,416,martabak manis,117,323,165,404
20210813_195938_jpg.rf.d205e0ee82a14ec7dfe93a4c2553fb04.jpg,416,416,martabak manis,212,141,410,229
20210813_195938_jpg.rf.d205e0ee82a14ec7dfe93a4c2553fb04.jpg,416,416,martabak manis,51,112,255,197
20210813_195938_jpg.rf.d205e0ee82a14ec7dfe93a4c2553fb04.jpg,416,416,martabak manis,219,227,411,311
20210813_195938_jpg.rf.d205e0ee82a14ec7dfe93a4c2553fb04.jpg,416,416,martabak manis,94,207,238,281
20210813_195938_jpg.rf.d205e0ee82a14ec7dfe93a4c2553fb04.jpg,416,416,martabak manis,8,189,100,275
IMG_20220331_135158_1_jpg.rf.d33c69aad1331e3d0853838283561958.jpg,416,416,ayam goreng,91,160,304,394
IMG_20220331_135158_1_jpg.rf.d33c69aad1331e3d0853838283561958.jpg,416,416,nasi putih,51,42,233,284
IMG_20220313_112846_BURST053_jpg.rf.d34bb9777a81c6a64ed1e5e0c3cab562.jpg,416,416,ayam goreng,173,65,415,315
IMG_20220313_112846_BURST053_jpg.rf.d34bb9777a81c6a64ed1e5e0c3cab562.jpg,416,416,kecap,257,184,389,355
20210813_195714_jpg.rf.d0db9d4a16da931f085a35ee6ba2bebd.jpg,416,416,martabak telor,146,115,345,213
20210813_195714_jpg.rf.d0db9d4a16da931f085a35ee6ba2bebd.jpg,416,416,martabak telor,109,212,341,350
20210813_195714_jpg.rf.d0db9d4a16da931f085a35ee6ba2bebd.jpg,416,416,martabak telor,8,111,170,211
20210813_195714_jpg.rf.d0db9d4a16da931f085a35ee6ba2bebd.jpg,416,416,martabak telor,10,208,161,344
20220401_203955_jpg.rf.d2996eedb3a80d5cf0215fbc139505a0.jpg,416,416,martabak telor,153,24,261,216
20220401_203955_jpg.rf.d2996eedb3a80d5cf0215fbc139505a0.jpg,416,416,martabak telor,173,65,276,263
20220401_203955_jpg.rf.d2996eedb3a80d5cf0215fbc139505a0.jpg,416,416,martabak telor,213,147,329,326
IMG_20220324_190625_BURST032_jpg.rf.d3d1adee57e0e5a7e57b5475f1352e43.jpg,416,416,nasi putih,28,14,140,98
IMG_20220324_190625_BURST032_jpg.rf.d3d1adee57e0e5a7e57b5475f1352e43.jpg,416,416,nasi putih,354,262,414,312
IMG_20220324_190625_BURST032_jpg.rf.d3d1adee57e0e5a7e57b5475f1352e43.jpg,416,416,nasi putih,202,345,286,413
IMG_20220331_135207_jpg.rf.d33e96aaec2989dcb02c8202571554ba.jpg,416,416,ayam goreng,58,202,268,396
IMG_20220331_135207_jpg.rf.d33e96aaec2989dcb02c8202571554ba.jpg,416,416,nasi putih,12,146,162,324
IMG_20220313_112933_BURST044_jpg.rf.d4092f2893b028c8a5061dd3402b35ef.jpg,416,416,ayam pop,252,68,412,226
IMG_20220313_112933_BURST044_jpg.rf.d4092f2893b028c8a5061dd3402b35ef.jpg,416,416,extra,256,117,386,235
IMG_20220313_112933_BURST044_jpg.rf.d4092f2893b028c8a5061dd3402b35ef.jpg,416,416,ayam goreng,33,165,213,337
IMG_20220313_112933_BURST044_jpg.rf.d4092f2893b028c8a5061dd3402b35ef.jpg,416,416,kecap,86,257,179,388
IMG_20220313_113019_BURST039_jpg.rf.d42478464a1522d0bd84ca04b9d251a2.jpg,416,416,rendang,169,80,315,282
IMG_20220331_134916_1_jpg.rf.d60d18b67abcd973d5572eb7c8491ff6.jpg,416,416,ayam bakar,57,236,283,388
IMG_20220331_134930_4_jpg.rf.d75e9e0b2d02ce3ea79b408dacb1406f.jpg,416,416,ayam bakar,230,144,371,370
IMG_20220331_134908_jpg.rf.d686b4513dc43d1a249ed49b1bf0ad4a.jpg,416,416,ayam bakar,157,76,413,226
IMG_20220324_190625_BURST035_jpg.rf.d2eed3de8861d2909a57190e9e01543c.jpg,416,416,nasi putih,26,321,144,407
IMG_20220324_190625_BURST035_jpg.rf.d2eed3de8861d2909a57190e9e01543c.jpg,416,416,nasi putih,357,105,415,161
IMG_20220324_190625_BURST035_jpg.rf.d2eed3de8861d2909a57190e9e01543c.jpg,416,416,nasi putih,204,3,292,68
IMG_20220322_203742_BURST022_jpg.rf.d45b4fa2f7d8385dc260191e032dde1c.jpg,416,416,nasi goreng,19,46,304,264
IMG_20220322_203804_BURST048_jpg.rf.d70fcee0d34d847ff6321fbfa35d32af.jpg,416,416,nasi goreng,8,77,210,293
IMG_20220322_203804_BURST048_jpg.rf.d70fcee0d34d847ff6321fbfa35d32af.jpg,416,416,kerupuk,212,144,415,310
IMG_20220322_203804_BURST058_jpg.rf.d8dff91bbb89d005eff52f1a3c06361b.jpg,416,416,nasi goreng,121,204,339,411
IMG_20220322_203804_BURST058_jpg.rf.d8dff91bbb89d005eff52f1a3c06361b.jpg,416,416,kerupuk,91,3,253,205
IMG_20220322_203742_BURST009_jpg.rf.d94fe87f5d4d0a0f6ed6cfda709acb69.jpg,416,416,nasi goreng,127,162,410,349
20220401_204201_jpg.rf.d93affc166a046d6913f07c84e5c3082.jpg,416,416,martabak manis,242,179,332,357
20220401_204201_jpg.rf.d93affc166a046d6913f07c84e5c3082.jpg,416,416,martabak manis,189,140,273,318
20220401_204201_jpg.rf.d93affc166a046d6913f07c84e5c3082.jpg,416,416,martabak manis,154,92,220,274
20220401_204201_jpg.rf.d93affc166a046d6913f07c84e5c3082.jpg,416,416,martabak manis,95,173,179,365
20220401_204201_jpg.rf.d93affc166a046d6913f07c84e5c3082.jpg,416,416,martabak manis,29,123,113,335
20220401_204201_jpg.rf.d93affc166a046d6913f07c84e5c3082.jpg,416,416,martabak manis,85,38,182,186
20220401_204201_jpg.rf.d93affc166a046d6913f07c84e5c3082.jpg,416,416,martabak manis,5,5,83,148
IMG_20220313_113019_BURST043_jpg.rf.d7bf8b59acc781df5ea618abf7f6f3a3.jpg,416,416,rendang,99,89,239,289
IMG_20220322_203742_BURST006_jpg.rf.d8459e3e0c9a051b1252664533e58f70.jpg,416,416,nasi goreng,68,117,254,403
IMG_20220331_134928_1_jpg.rf.d72185ee302a1cfdcbfcede491988b54.jpg,416,416,ayam bakar,67,201,351,386
IMG_20220322_203804_BURST047_jpg.rf.d797b0300d6a7353f7bc521757b308f2.jpg,416,416,nasi goreng,7,81,207,287
